well,gfp_mcherry,gfp_nir,para
C04,0.17472335468841002,0.30609842241582297,8_14
C04,0.17472335468841002,0.30609842241582297,8_16
C04,0.17472335468841002,0.30609842241582297,8_18
C04,0.17472335468841002,0.30609842241582297,8_20
C04,0.6306937631394535,1.948684637869438,10_1
C04,0.4905395935529082,1.039298473530367,10_2
C04,0.2803083391730904,0.7794738551477752,10_4
C04,0.21023125437981782,0.7145177005521274,10_6
C04,0.21023125437981782,0.5521273140630074,10_8
C04,0.21023125437981782,0.5196492367651835,10_10
C04,0.21023125437981782,0.4871711594673595,10_12
C04,0.21023125437981782,0.42221500487171165,10_14
C04,0.21023125437981782,0.42221500487171165,10_16
C04,0.21023125437981782,0.42221500487171165,10_18
C04,0.21023125437981782,0.42221500487171165,10_20
C04,0.7042253521126761,2.365930599369085,12_1
C04,0.5477308294209703,1.2618296529968454,12_2
C04,0.3129890453834116,0.9463722397476341,12_4
C04,0.2347417840375587,0.8675078864353312,12_6
C04,0.2347417840375587,0.6703470031545742,12_8
C04,0.2347417840375587,0.6309148264984227,12_10
C04,0.2347417840375587,0.5914826498422713,12_12
C04,0.2347417840375587,0.5126182965299685,12_14
C04,0.2347417840375587,0.5126182965299685,12_16
C04,0.2347417840375587,0.5126182965299685,12_18
C04,0.2347417840375587,0.5126182965299685,12_20
C04,0.7627118644067797,2.785515320334262,14_1
C04,0.5932203389830508,1.4856081708449396,14_2
C04,0.3389830508474576,1.1142061281337048,14_4
C04,0.2542372881355932,1.021355617455896,14_6
C04,0.2542372881355932,0.7892293407613741,14_8
C04,0.2542372881355932,0.7428040854224698,14_10
C04,0.2542372881355932,0.6963788300835655,14_12
C04,0.2542372881355932,0.6035283194057568,14_14
C04,0.2542372881355932,0.6035283194057568,14_16
C04,0.2542372881355932,0.6035283194057568,14_18
C04,0.2542372881355932,0.6035283194057568,14_20
C04,0.81374321880651,3.0456852791878175,16_1
C04,0.6329113924050633,1.6243654822335025,16_2
C04,0.3616636528028933,1.2182741116751268,16_4
C04,0.27124773960216997,1.116751269035533,16_6
C04,0.27124773960216997,0.8629441624365483,16_8
C04,0.27124773960216997,0.8121827411167513,16_10
C04,0.27124773960216997,0.7614213197969544,16_12
C04,0.27124773960216997,0.6598984771573604,16_14
C04,0.27124773960216997,0.6598984771573604,16_16
C04,0.27124773960216997,0.6598984771573604,16_18
C04,0.27124773960216997,0.6598984771573604,16_20
C04,0.8662175168431183,3.3112582781456954,18_1
C04,0.6737247353224254,1.7660044150110374,18_2
C04,0.384985563041386,1.3245033112582782,18_4
C04,0.28873917228103946,1.2141280353200883,18_6
C04,0.28873917228103946,0.9381898454746136,18_8
C04,0.28873917228103946,0.8830022075055187,18_10
C04,0.28873917228103946,0.8278145695364238,18_12
C04,0.28873917228103946,0.717439293598234,18_14
C04,0.28873917228103946,0.717439293598234,18_16
C04,0.28873917228103946,0.717439293598234,18_18
C04,0.28873917228103946,0.717439293598234,18_20
C04,0.906344410876133,3.6057692307692304,20_1
C04,0.7049345417925479,1.9230769230769231,20_2
C04,0.4028197381671702,1.4423076923076923,20_4
C04,0.3021148036253776,1.3221153846153846,20_6
C04,0.3021148036253776,1.0216346153846154,20_8
C04,0.3021148036253776,0.9615384615384616,20_10
C04,0.3021148036253776,0.9014423076923076,20_12
C04,0.3021148036253776,0.78125,20_14
C04,0.3021148036253776,0.78125,20_16
C04,0.3021148036253776,0.78125,20_18
C04,0.3021148036253776,0.78125,20_20
C05,0.25436546129520143,0.11878151759586207,1_1
C05,0.13749484394335212,0.07342857451380565,1_2
C05,0.07905953526742747,0.04535294308205643,1_4
C05,0.06874742197167606,0.04103361516947963,1_6
C05,0.06531005087309226,0.03563445527875862,1_8
C05,0.06187267977450845,0.03347479132247022,1_10
C05,0.05843530867592465,0.03347479132247022,1_12
C05,0.05843530867592465,0.030235295388037618,1_14
C05,0.05843530867592465,0.030235295388037618,1_16
C05,0.05843530867592465,0.029155463409893417,1_18
C05,0.05843530867592465,0.029155463409893417,1_20
C05,0.43053292995112863,0.16116035455278002,2_1
C05,0.23272050267628577,0.099626400996264,2_2
C05,0.13381428903886433,0.061533953556516,2_4
C05,0.11636025133814289,0.055673577027324006,2_6
C05,0.11054223877123574,0.048348106365834004,2_8
C05,0.1047242262043286,0.045417918101238006,2_10
C05,0.09890621363742147,0.045417918101238006,2_12
C05,0.09890621363742147,0.041022635704344,2_14
C05,0.09890621363742147,0.041022635704344,2_16
C05,0.09890621363742147,0.039557541572046,2_18
C05,0.09890621363742147,0.039557541572046,2_20
C05,1.65585142089953,0.6655775397833847,4_1
C05,0.8950548221078541,0.4114479336842742,4_2
C05,0.5146565227120161,0.25412960609911056,4_4
C05,0.44752741105392707,0.22992678647062384,4_6
C05,0.42515104050123065,0.19967326193501542,4_8
C05,0.40277466994853434,0.18757185212077207,4_10
C05,0.380398299395838,0.18757185212077207,4_12
C05,0.380398299395838,0.16941973739940702,4_14
C05,0.380398299395838,0.16941973739940702,4_16
C05,0.380398299395838,0.16336903249228535,4_18
C05,0.380398299395838,0.16336903249228535,4_20
C05,3.047775947281713,1.558736006801757,6_1
C05,1.6474464579901154,0.9635822587501772,6_2
C05,0.9472817133443162,0.59515374805158,6_4
C05,0.8237232289950577,0.5384724387133343,6_6
C05,0.7825370675453047,0.46762080204052714,6_8
C05,0.7413509060955519,0.4392801473714043,6_10
C05,0.700164744645799,0.4392801473714043,6_12
C05,0.700164744645799,0.39676916536772,6_14
C05,0.700164744645799,0.39676916536772,6_16
C05,0.700164744645799,0.38259883803315853,6_18
C05,0.700164744645799,0.38259883803315853,6_20
C05,4.134078212290502,2.6072529035316427,8_1
C05,2.2346368715083798,1.6117563403650152,8_2
C05,1.2849162011173185,0.995496563166627,8_4
C05,1.1173184357541899,0.9006873666745675,8_6
C05,1.0614525139664803,0.7821758710594928,8_8
C05,1.005586592178771,0.7347712728134629,8_10
C05,0.9497206703910615,0.7347712728134629,8_12
C05,0.9497206703910615,0.6636643754444181,8_14
C05,0.9497206703910615,0.6636643754444181,8_16
C05,0.9497206703910615,0.6399620763214032,8_18
C05,0.9497206703910615,0.6399620763214032,8_20
C05,4.916943521594684,3.5438144329896906,10_1
C05,2.6578073089700998,2.190721649484536,10_2
C05,1.5282392026578073,1.3530927835051547,10_4
C05,1.3289036544850499,1.2242268041237114,10_6
C05,1.2624584717607974,1.0631443298969072,10_8
C05,1.196013289036545,0.9987113402061855,10_10
C05,1.1295681063122924,0.9987113402061855,10_12
C05,1.1295681063122924,0.902061855670103,10_14
C05,1.1295681063122924,0.902061855670103,10_16
C05,1.1295681063122924,0.8698453608247423,10_18
C05,1.1295681063122924,0.8698453608247423,10_20
C05,5.568096313017306,4.424778761061947,12_1
C05,3.0097817908201656,2.7353177795655674,12_2
C05,1.7306245297215952,1.6894609814963797,12_4
C05,1.5048908954100828,1.5285599356395816,12_6
C05,1.4296463506395787,1.3274336283185841,12_8
C05,1.3544018058690745,1.246983105390185,12_10
C05,1.2791572610985704,1.246983105390185,12_12
C05,1.2791572610985704,1.1263073209975865,12_14
C05,1.2791572610985704,1.1263073209975865,12_16
C05,1.2791572610985704,1.0860820595333869,12_18
C05,1.2791572610985704,1.0860820595333869,12_20
C05,6.187290969899665,5.1020408163265305,14_1
C05,3.3444816053511706,3.153988868274583,14_2
C05,1.9230769230769231,1.948051948051948,14_4
C05,1.6722408026755853,1.7625231910946195,14_6
C05,1.588628762541806,1.530612244897959,14_8
C05,1.5050167224080269,1.437847866419295,14_10
C05,1.4214046822742474,1.437847866419295,14_12
C05,1.4214046822742474,1.2987012987012987,14_14
C05,1.4214046822742474,1.2987012987012987,14_16
C05,1.4214046822742474,1.2523191094619666,14_18
C05,1.4214046822742474,1.2523191094619666,14_20
C05,6.672678088367899,5.620848237097598,16_1
C05,3.606853020739405,3.4747061829330605,16_2
C05,2.0739404869251574,2.1461420541645375,16_4
C05,1.8034265103697025,1.9417475728155338,16_6
C05,1.7132551848512172,1.6862544711292795,16_8
C05,1.6230838593327321,1.5840572304547778,16_10
C05,1.532912533814247,1.5840572304547778,16_12
C05,1.532912533814247,1.430761369443025,16_14
C05,1.532912533814247,1.430761369443025,16_16
C05,1.532912533814247,1.3796627491057742,16_18
C05,1.532912533814247,1.3796627491057742,16_20
C05,7.000946073793755,6.155567991046446,18_1
C05,3.7842951750236518,3.8052602126468944,18_2
C05,2.1759697256385997,2.3503077783995523,18_4
C05,1.8921475875118259,2.1264689423614995,18_6
C05,1.7975402081362346,1.846670397313934,18_8
C05,1.7029328287606436,1.7347509792949074,18_10
C05,1.608325449385052,1.7347509792949074,18_12
C05,1.608325449385052,1.566871852266368,18_14
C05,1.608325449385052,1.566871852266368,18_16
C05,1.608325449385052,1.510912143256855,18_18
C05,1.608325449385052,1.510912143256855,18_20
C05,7.36318407960199,6.666666666666667,20_1
C05,3.9800995024875623,4.121212121212121,20_2
C05,2.288557213930348,2.5454545454545454,20_4
C05,1.9900497512437811,2.3030303030303028,20_6
C05,1.8905472636815919,2.0,20_8
C05,1.791044776119403,1.8787878787878787,20_10
C05,1.691542288557214,1.8787878787878787,20_12
C05,1.691542288557214,1.6969696969696972,20_14
C05,1.691542288557214,1.6969696969696972,20_16
C05,1.691542288557214,1.6363636363636365,20_18
C05,1.691542288557214,1.6363636363636365,20_20
C06,0.4332105334970664,0.48642790533558483,1_1
C06,0.2728885250375222,0.2658971192378456,1_2
C06,0.16714422158548234,0.16382286967260629,1_4
C06,0.1364442625187611,0.12727776797640952,1_6
C06,0.12962204939282304,0.11341583285026591,1_8
C06,0.11597762314094692,0.1020742495652393,1_10
C06,0.10915541001500888,0.09829372180356379,1_12
C06,0.10574430345203983,0.08947249035965421,1_14
C06,0.09892209032610179,0.08569196259797868,1_16
C06,0.09892209032610179,0.08317161075686166,1_18
C06,0.09892209032610179,0.08191143483630314,1_20
C06,0.7499261883672866,0.6663099204225716,2_1
C06,0.47239444936521996,0.3642264072776234,2_2
C06,0.28934160023619726,0.22440489547910447,2_4
C06,0.23619722468260998,0.1743453418722273,2_6
C06,0.22438736344847948,0.1553572353316877,2_8
C06,0.20076764098021846,0.13982151179851893,2_10
C06,0.188957779746088,0.13464293728746268,2_12
C06,0.18305284912902273,0.12255959676166472,2_14
C06,0.17124298789489226,0.1173810222506085,2_16
C06,0.17124298789489226,0.11392863924323765,2_18
C06,0.17124298789489226,0.11220244773955224,2_20
C06,2.890962895515593,2.6414836104838155,4_1
C06,1.821078989301161,1.443919797440635,4_2
C06,1.115410880946961,0.8896188325463628,4_4
C06,0.9105394946505805,0.6911654006706357,4_6
C06,0.8650125199180514,0.6158899609936358,4_8
C06,0.7739585704529933,0.5543009648942723,4_10
C06,0.7284315957204645,0.5337712995278178,4_12
C06,0.7056681083541998,0.48586874700609045,4_14
C06,0.6601411336216709,0.46533908163963594,4_16
C06,0.6601411336216709,0.45165263806199957,4_18
C06,0.6601411336216709,0.4448094162731814,4_20
C06,5.219893136046034,5.903946160905476,6_1
C06,3.2881216605014383,3.227286631997553,6_2
C06,2.013974517057131,1.9883756500458858,6_4
C06,1.6440608302507191,1.5448149281125727,6_6
C06,1.5618577887381833,1.3765677577240747,6_8
C06,1.3974517057131115,1.2389109819516673,6_10
C06,1.3152486642005754,1.1930253900275314,6_12
C06,1.2741471434443075,1.0859590088712143,6_14
C06,1.1919441019317716,1.0400734169470787,6_16
C06,1.1919441019317716,1.009483022330988,6_18
C06,1.1919441019317716,0.9941878250229429,6_20
C06,7.10688304420817,9.30793344586448,8_1
C06,4.476776720761052,5.088015432843019,8_2
C06,2.7420257414661444,3.1347962382445136,8_4
C06,2.238388360380526,2.435495538943815,8_6
C06,2.1264689423614995,2.170243549553894,8_8
C06,1.9026301063234472,1.953219194598505,8_10
C06,1.790710688304421,1.8808777429467085,8_12
C06,1.7347509792949074,1.71208102242585,8_14
C06,1.6228315612758812,1.6397395707740534,8_16
C06,1.6228315612758812,1.5915119363395225,8_18
C06,1.6228315612758812,1.5673981191222568,8_20
C06,8.616010854816825,12.335367812399614,10_1
C06,5.4274084124830395,6.778027626084163,10_2
C06,3.324287652645862,4.176035978156119,10_4
C06,2.7137042062415198,3.2444587214905236,10_6
C06,2.578018995929444,2.89110183103116,10_8
C06,2.3066485753052914,2.6019916479280436,10_10
C06,2.1709633649932156,2.5056215868936715,10_12
C06,2.1031207598371777,2.280758111146804,10_14
C06,1.967435549525102,2.1843880501124318,10_16
C06,1.967435549525102,2.1201413427561837,10_18
C06,1.967435549525102,2.0880179890780597,10_20
C06,9.643128321943811,14.964925954793454,12_1
C06,6.074411541381928,8.222915042868276,12_2
C06,3.7205770690964313,5.066250974279034,12_4
C06,3.037205770690964,3.9360872954014035,12_6
C06,2.885345482156416,3.507404520654715,12_8
C06,2.58162490508732,3.156664068589244,12_10
C06,2.4297646165527715,3.0397505845674204,12_12
C06,2.3538344722854974,2.7669524551831643,12_14
C06,2.201974183750949,2.6500389711613406,12_16
C06,2.201974183750949,2.5720966484801244,12_18
C06,2.201974183750949,2.533125487139517,12_20
C06,10.627615062761505,17.119928666963887,14_1
C06,6.694560669456067,9.407044137316095,14_2
C06,4.100418410041841,5.7958091841284,14_4
C06,3.3472803347280333,4.502897904592064,14_6
C06,3.1799163179916317,4.012483281319661,14_8
C06,2.8451882845188283,3.6112349531876946,14_10
C06,2.6778242677824267,3.4774855104770395,14_12
C06,2.594142259414226,3.1654034774855107,14_14
C06,2.426778242677824,3.031654034774855,14_16
C06,2.426778242677824,2.942487739634418,14_18
C06,2.426778242677824,2.8979045920642,14_20
C06,11.25886524822695,18.991097922848667,16_1
C06,7.092198581560284,10.435212660731949,16_2
C06,4.343971631205674,6.429277942631058,16_4
C06,3.546099290780142,4.995054401582592,16_6
C06,3.368794326241135,4.451038575667656,16_8
C06,3.0141843971631204,4.005934718100891,16_10
C06,2.8368794326241136,3.857566765578635,16_12
C06,2.74822695035461,3.5113748763600396,16_14
C06,2.5709219858156027,3.3630069238377844,16_16
C06,2.5709219858156027,3.2640949554896146,16_18
C06,2.5709219858156027,3.214638971315529,16_20
C06,11.792014856081709,20.915032679738562,18_1
C06,7.428040854224697,11.492374727668846,18_2
C06,4.549675023212628,7.080610021786492,18_4
C06,3.7140204271123487,5.501089324618736,18_6
C06,3.5283194057567315,4.901960784313726,18_8
C06,3.1569173630454963,4.411764705882353,18_10
C06,2.971216341689879,4.248366013071895,18_12
C06,2.8783658310120708,3.867102396514161,18_14
C06,2.692664809656453,3.7037037037037033,18_16
C06,2.692664809656453,3.594771241830065,18_18
C06,2.692664809656453,3.540305010893246,18_20
C06,12.32876712328767,22.469280280866002,20_1
C06,7.632093933463796,12.346401404330019,20_2
C06,4.6966731898238745,7.606787595084845,20_4
C06,3.816046966731898,5.90988882387361,20_6
C06,3.6203522504892365,5.26623756582797,20_8
C06,3.2289628180039136,4.7396138092451725,20_10
C06,3.0332681017612524,4.564072557050907,20_12
C06,2.935420743639922,4.154476301930954,20_14
C06,2.73972602739726,3.978935049736688,20_16
C06,2.73972602739726,3.861907548273844,20_18
C06,2.73972602739726,3.8033937975424226,20_20
C07,12.472066195566828,6.314754098360656,1_1
C07,7.984538261762397,3.9226229508196724,1_2
C07,4.7713957842604335,2.36327868852459,1_4
C07,3.8352358519055385,1.9160655737704917,1_6
C07,3.2342815727486864,1.6118032786885246,1_8
C07,2.8598175998067283,1.40327868852459,1_10
C07,2.5819894908497916,1.2472131147540984,1_12
C07,2.3524793138853655,1.1344262295081966,1_14
C07,2.153167844416259,1.0609836065573772,1_16
C07,2.0112339191882587,0.9993442622950819,1_18
C07,1.926677538201365,0.958688524590164,1_20
C07,20.488264774475265,8.261272390364423,2_1
C07,13.119634793827222,5.131768581428865,2_2
C07,7.8400238177938775,3.0917576007137466,2_4
C07,6.301791296581154,2.5066913732756846,2_6
C07,5.314345258770406,2.10864045020932,2_8
C07,4.699052250285318,1.8358383089698715,2_10
C07,4.242544534312509,1.6316656372246243,2_12
C07,3.8654294645958416,1.4841122778120925,2_14
C07,3.537934798789262,1.3880310205202113,2_16
C07,3.3047189004118493,1.3073913938645254,2_18
C07,3.1657817694636035,1.2542035550065198,2_20
C07,85.25879917184265,33.42821438489308,4_1
C07,54.679089026915115,20.765065259650097,4_2
C07,32.691511387163565,12.510413773951681,4_4
C07,26.25258799171843,10.143015828936406,4_6
C07,22.17391304347826,8.532352124409886,4_8
C07,19.60662525879917,7.428492085531797,4_10
C07,17.70186335403727,6.602332685365177,4_12
C07,16.128364389233955,6.005276312135518,4_14
C07,14.761904761904763,5.616495417939461,4_16
C07,13.788819875776397,5.290197167453485,4_18
C07,13.209109730848862,5.074979172452097,4_20
C07,167.9037520391517,80.59601540264524,6_1
C07,107.50407830342577,49.924660974384736,6_2
C07,64.31484502446982,30.135610246107486,6_4
C07,51.63132137030995,24.460070316423906,6_6
C07,43.63784665579119,20.5759249958145,6_8
C07,38.580750407830344,17.91394609074167,6_10
C07,34.8694942903752,15.921647413360121,6_12
C07,31.72920065252855,14.481834923823875,6_14
C07,29.03752039151713,13.544282605056084,6_16
C07,27.07993474714519,12.757408337518836,6_18
C07,25.97879282218597,12.238406161058094,6_20
C07,234.18657565415245,134.87524530417718,8_1
C07,149.94311717861206,83.59966358284272,8_2
C07,89.7042093287827,50.3784693019344,8_4
C07,72.01365187713311,40.95878889823381,8_6
C07,60.8646188850967,34.4547238575834,8_8
C07,53.811149032992034,29.997196523689375,8_10
C07,48.634812286689424,26.661059714045415,8_12
C07,44.254835039817976,24.250070086907765,8_14
C07,40.50056882821388,22.68012335295767,8_16
C07,37.770193401592714,21.362489486963835,8_18
C07,36.23435722411832,20.49341183067003,8_20
C07,281.76833447566827,188.66222047861908,10_1
C07,180.12337217272105,117.37936445664967,10_2
C07,107.8135709389993,70.4590035307964,10_4
C07,86.70322138450994,57.35582581404473,10_6
C07,73.26936257710761,48.21498626912515,10_8
C07,64.83893077450308,41.97724597881522,10_10
C07,58.601782042494854,37.30874852883484,10_12
C07,53.32419465387252,33.93487642212632,10_14
C07,48.80054832076765,31.737936445664968,10_16
C07,45.5106237148732,29.894076108277755,10_18
C07,43.66004112405758,28.677912907022364,10_20
C07,313.7509549274255,226.7326732673267,12_1
C07,201.2987012987013,141.06553512494108,12_2
C07,120.24446142093201,84.67703913248468,12_4
C07,96.63865546218487,68.92975011786892,12_6
C07,81.43621084797556,57.94436586515794,12_8
C07,72.26890756302521,50.447901933050446,12_10
C07,65.24064171122996,44.837340876944836,12_12
C07,59.28189457601223,40.78264969354078,12_14
C07,54.39266615737204,38.14238566713814,12_16
C07,50.72574484339191,35.92644978783593,12_18
C07,48.663101604278076,34.46487505893446,12_20
C07,339.56953642384104,256.2133333333333,14_1
C07,217.63245033112582,159.04,14_2
C07,129.96688741721854,95.84,14_4
C07,104.63576158940397,77.81333333333333,14_6
C07,88.24503311258279,65.44,14_8
C07,78.06291390728477,57.06666666666666,14_10
C07,70.69536423841059,50.66666666666667,14_12
C07,64.23841059602648,46.13333333333333,14_14
C07,58.94039735099338,43.14666666666667,14_16
C07,54.966887417218544,40.64,14_18
C07,52.7317880794702,38.986666666666665,14_20
C07,360.72374227714033,281.6901408450704,16_1
C07,231.59752868490733,174.64788732394365,16_2
C07,137.9523389232127,105.22300469483568,16_4
C07,111.12091791703442,85.62206572769952,16_6
C07,93.8217122683142,71.94835680751174,16_8
C07,83.05383936451898,62.73474178403756,16_10
C07,75.19858781994704,55.6924882629108,16_12
C07,68.40247131509267,50.762910798122064,16_14
C07,62.753751103265664,47.47652582159624,16_16
C07,58.517210944395416,44.71830985915493,16_18
C07,56.22241835834069,42.89906103286385,16_20
C07,377.0083102493075,303.03221730890715,18_1
C07,241.36657433056325,188.8818698673405,18_2
C07,144.41366574330564,113.39229311433986,18_4
C07,116.15881809787626,92.16677195198989,18_6
C07,98.06094182825484,77.32154137713204,18_8
C07,86.79593721144968,67.3404927353127,18_10
C07,78.57802400738689,59.88629185091598,18_12
C07,71.6528162511542,54.51674036639292,18_14
C07,65.55863342566943,50.97915350600126,18_16
C07,61.21883656509696,48.13644977890082,18_18
C07,58.818097876269626,46.1781427668983,18_20
C07,391.4669223394056,322.7242076871207,20_1
C07,250.62320230105465,200.53944706675657,20_2
C07,149.95206136145734,120.76871207012812,20_4
C07,120.61361457334611,97.97707349966285,20_6
C07,101.8216682646213,82.40053944706676,20_8
C07,90.12464046021093,71.81389076196898,20_10
C07,81.5915627996165,63.789615643964936,20_12
C07,74.40076701821668,58.057990559676334,20_14
C07,68.07286673058485,54.34929197572488,20_16
C07,63.56663470757431,51.24747134187457,20_18
C07,61.07382550335571,49.291975724882,20_20
C08,15.990517212594742,8.529190457221263,1_1
C08,9.456075328057697,5.429410289322652,1_2
C08,5.559451066813583,3.322563035748536,1_4
C08,4.53771411399379,2.754540491892769,1_6
C08,3.9967945507362517,2.455037696041547,1_8
C08,3.616147450666132,2.2263532952684457,1_10
C08,3.3122975725399844,2.0611103734194955,1_12
C08,3.1186350128551874,1.9179982000324585,1_14
C08,2.97171858826672,1.817672140338453,1_16
C08,2.8114461250793017,1.7306245297215952,1_18
C08,2.681224748739524,1.6730845837206214,1_20
C08,26.530951852673617,11.534009260737665,2_1
C08,15.708897270911915,7.344722976209485,2_2
C08,9.23563345906368,4.49465112565863,2_4
C08,7.538273796316841,3.7262494012454095,2_6
C08,6.6396716219214555,3.3210921283729844,2_8
C08,6.0073219436432215,3.0117355899728566,2_10
C08,5.502551586421123,2.7882005428708285,2_12
C08,5.180829820279565,2.594603225291394,2_14
C08,4.936765032172176,2.4588855181223055,2_16
C08,4.670512536055026,2.3411304486667732,2_18
C08,4.45418238295984,2.2632923519080315,2_20
C08,108.84104443426477,43.78886698013044,4_1
C08,64.72743930371048,27.953890489913547,4_2
C08,38.089784699954194,17.078719854391018,4_4
C08,31.08108108108108,14.158956468982254,4_6
C08,27.39349519010536,12.619444865766722,4_8
C08,24.782409528172238,11.443955710602154,4_10
C08,22.721026110856616,10.59456999848324,4_12
C08,21.392579019697664,9.858941301380252,4_14
C08,20.38479157123225,9.343242833308054,4_16
C08,19.28538708199725,8.895798574245411,4_18
C08,18.392120934493818,8.600030335204004,4_20
C08,217.4370709382151,93.20200226061682,6_1
C08,129.33638443935928,59.40578072016793,6_2
C08,76.10983981693363,36.299047311480706,6_4
C08,62.10526315789474,30.146940093654123,6_6
C08,54.736842105263165,26.8690456967544,6_8
C08,49.51945080091533,24.36621992572259,6_10
C08,45.40045766590389,22.55772646536412,6_12
C08,42.74599542334096,20.991441950589376,6_14
C08,40.73226544622426,19.893428063943162,6_16
C08,38.53546910755149,18.94073954464718,6_18
C08,36.75057208237986,18.3109962861295,6_20
C08,295.1522684897452,141.38861629048088,8_1
C08,175.57489123679304,90.01472031403337,8_2
C08,103.54257302672467,55.15210991167812,8_4
C08,84.27594779366065,45.73110893032385,8_6
C08,74.33188315724053,40.8243375858685,8_8
C08,67.24673710379118,37.0215897939156,8_10
C08,61.653200745804845,34.27379784102061,8_12
C08,58.04847731510255,31.894013738959764,8_14
C08,55.31385954008701,30.225711481844947,8_16
C08,52.33064014916097,28.778213935230617,8_18
C08,49.90677439403356,27.821393523061825,8_20
C08,352.86245353159853,182.5728770595691,10_1
C08,209.81412639405207,116.53992395437263,10_2
C08,123.49442379182156,71.10266159695817,10_4
C08,100.66914498141264,59.062103929024076,10_6
C08,88.92193308550186,52.661596958174904,10_8
C08,80.4460966542751,47.81368821292776,10_10
C08,73.7546468401487,44.26489226869455,10_12
C08,69.44237918215613,41.191381495564,10_14
C08,66.17100371747212,39.036755386565275,10_16
C08,62.60223048327137,37.167300380228134,10_18
C08,59.70260223048327,35.93155893536122,10_20
C08,393.5162094763092,217.3142210486609,12_1
C08,233.58270989193684,138.58921161825725,12_2
C08,137.7389858686617,84.60958129007922,12_4
C08,112.46882793017457,70.23764617125613,12_6
C08,99.25187032418953,62.693323274236135,12_8
C08,89.77556109725685,56.92191625801585,12_10
C08,82.46051537822112,52.69709543568465,12_12
C08,77.63923524522028,49.03809883062995,12_14
C08,73.98171238570241,46.47302904564315,12_16
C08,69.99168744804655,44.24745379102226,12_18
C08,66.74979218620116,42.776310826103355,12_20
C08,419.2888888888889,243.7234944868533,14_1
C08,248.9777777777778,155.68278201865988,14_2
C08,147.2,94.78371501272265,14_4
C08,119.73333333333333,78.66836301950806,14_6
C08,105.95555555555556,70.27141645462255,14_8
C08,96.0,63.782866836301956,14_10
C08,88.08888888888889,59.03307888040712,14_12
C08,82.93333333333334,55.04664970313825,14_14
C08,79.11111111111111,52.24766751484309,14_16
C08,74.84444444444445,49.74554707379134,14_18
C08,71.37777777777778,48.091603053435115,14_20
C08,444.52830188679246,267.62925011644154,16_1
C08,262.64150943396226,170.93619003260363,16_2
C08,155.28301886792454,104.19189566837449,16_4
C08,126.79245283018868,86.39962738705171,16_6
C08,111.88679245283019,77.17745691662785,16_8
C08,101.50943396226415,70.00465766185376,16_10
C08,93.11320754716981,64.7880763856544,16_12
C08,87.73584905660378,60.45645086166744,16_14
C08,83.58490566037736,57.335817419655335,16_16
C08,79.15094339622641,54.58779692594318,16_18
C08,75.56603773584905,52.8178854215184,16_20
C08,461.6141732283465,289.6012115093387,18_1
C08,274.31102362204723,184.70469459868752,18_2
C08,162.4015748031496,112.61988894497728,18_4
C08,132.18503937007875,93.48813730439171,18_6
C08,116.53543307086613,83.4427057041898,18_8
C08,105.70866141732283,75.61837455830388,18_10
C08,96.9488188976378,70.06562342251388,18_12
C08,91.43700787401575,65.27006562342251,18_14
C08,87.10629921259843,61.98889449772842,18_16
C08,82.57874015748031,59.162039374053506,18_18
C08,78.83858267716536,57.243816254416956,18_20
C08,479.6315250767656,306.8060021436227,20_1
C08,284.74923234390997,195.44480171489818,20_2
C08,168.37256908904808,119.18542336548768,20_4
C08,137.25690890481064,98.71382636655949,20_6
C08,120.88024564994882,88.2636655948553,20_8
C08,109.51893551688843,80.010718113612,20_10
C08,100.61412487205732,74.06216505894963,20_12
C08,94.98464687819856,69.07824222936763,20_14
C08,90.48106448311157,65.59485530546624,20_16
C08,85.7727737973388,62.59378349410504,20_18
C08,81.985670419652,60.71811361200429,20_20
C09,10.752645078550819,4.697255971671317,1_1
C09,7.073581276050016,3.1181571340982743,1_2
C09,4.176017954472588,1.8831566961548567,1_4
C09,3.370471304905418,1.4902588871232123,1_6
C09,2.913594100673293,1.21122636669628,1_8
C09,2.4967938441808273,1.017279995995946,1_10
C09,2.160147483167682,0.8671279670666551,1_12
C09,1.923693491503687,0.7632728137238954,1_14
C09,1.7353318371272846,0.6906993330747382,1_16
C09,1.6070856043603718,0.6356435891339982,1_18
C09,1.5068932350112216,0.5981055819016754,1_20
C09,18.530815521892507,6.227902730517056,2_1
C09,12.229369855433355,4.1364428583284925,2_2
C09,7.221415231375803,2.4981326251141174,2_4
C09,5.789582901016808,1.9769275458544278,2_6
C09,5.00795462405755,1.6067723462528012,2_8
C09,4.309331119872726,1.3494895841978587,2_10
C09,3.728297710451684,1.1503029297037097,2_12
C09,3.320190910977381,1.0125321603452568,2_14
C09,2.9950888842775125,0.9162586106730849,2_16
C09,2.773742823545687,0.8432235040252303,2_18
C09,2.6008162135989483,0.7934268404016931,2_20
C09,70.22560335781742,25.0284033950411,4_1
C09,46.30115424973767,16.681146828844483,4_2
C09,27.38719832109129,10.038093965113948,4_4
C09,21.95697796432319,7.939584307959634,4_6
C09,18.99265477439664,6.469290917596739,4_8
C09,16.343126967471143,5.433402392568335,4_10
C09,14.139559286463799,4.63142417964312,4_12
C09,12.591815320041972,4.076722582369845,4_14
C09,11.358866736621197,3.6890997794559914,4_16
C09,10.519412381951732,3.3950411013834123,4_18
C09,9.863588667366212,3.1945465481521085,4_20
C09,126.32827324478177,57.32798518975625,6_1
